"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79"
"Batch2_Cell1037",1.40094289681242,0,0.864232174243981,0,0.864232174243981,0,3.06752431656281,0,0,0.864232174243981,0,0,0,0,0.864232174243981,0,0,0,0,0,1.40094289681242,0,0,0.864232174243981,0,0,0,1.40094289681242,0,0,0,2.75330374013497,0,0,0.864232174243981,0,0,0,0,0,0,0,0,0,0,0,0.864232174243981,0,0,3.3253974051761,1.79123551696721,0,0,0,0,0,0,1.40094289681242,1.79123551696721,0.864232174243981,0,0.864232174243981,0.864232174243981,0,0,2.75330374013497,0,0,0,0,0.864232174243981,0,1.40094289681242,0,0,0,0,0,0
"Batch2_Cell1038",2.4940506184013,0.946143118401984,0.946143118401984,0,0,0,2.99102052342788,0,0,1.72978648960683,0,0,0,0,0.946143118401984,0,0,0.946143118401984,0,0.946143118401984,0.946143118401984,0,0,1.91844147497346,0,0,0.946143118401984,1.51269708320888,0,0.54928222166693,0,3.65351138038752,0,0,0.54928222166693,0,0,0,0,0,0,0,0,0,0,0,0,1.25705430231247,0,1.72978648960683,0,0,0,1.72978648960683,0,0,0,0.54928222166693,0.946143118401984,0,0,0,0,0.54928222166693,0,0.54928222166693,0,0,0,0,1.91844147497346,0,1.25705430231247,0,0,0,0,0,0
"Batch2_Cell1039",2.58598657782264,0,0,0,0,0,2.58598657782264,0,2.58598657782264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00115203564223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58598657782264,2.58598657782264,0,0,0,0,0,3.46054875762121,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1040",2.55635716093232,0,0,0,0.687307694448801,0,2.9472981743531,0,0,0.687307694448801,0,0.687307694448801,0,0,1.50122359628632,0,0,0,0,0,1.1509179328835,0,0,1.1509179328835,0,0,0,1.1509179328835,0,0,0,2.9472981743531,1.50122359628632,0,0,0,0,0,1.1509179328835,0,0.687307694448801,0,0,0,0,0,0,1.50122359628632,0,3.34399545710853,1.1509179328835,0,0,0,0,0,0,0.687307694448801,1.50122359628632,0,0,1.1509179328835,0,0,0,1.50122359628632,0,0,0,0,0.687307694448801,0,1.78287094882356,0,0,0,0,0,0
"Batch2_Cell1041",3.12082673587625,0,0,0,0,0,3.12082673587625,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27781553336412,0,3.12082673587625,2.27781553336412,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0
"Batch2_Cell1042",3.59938670729657,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22348961899376,0,0,0,0,0,0,0,4.70162128106569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1043",3.06752431656281,0.864232174243981,0.864232174243981,0,0,0,3.06752431656281,0,0,0,0,0,0,0,1.40094289681242,0.864232174243981,0,0,0.864232174243981,0,0,0,0,1.79123551696721,0.864232174243981,0,0,0,0,1.40094289681242,0,2.56613893065089,0,0,0.864232174243981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864232174243981,2.35102130069081,0,0.864232174243981,1.40094289681242,0,0,0,0,0,0,0.864232174243981,0,0.864232174243981,0,0,0,0,0,0,0,0,0,3.54409183348286,0
"Batch2_Cell1044",1.38641233792147,0,0,0,0,1.38641233792147,3.7984882061964,0,1.38641233792147,0,0,0,0,0,1.38641233792147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08016480499666,0,2.08016480499666,0,1.38641233792147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08016480499666,0,2.08016480499666,0,0,0,0,0,1.38641233792147,0,0,1.38641233792147,0,0,0,0,0,0,2.08016480499666,2.5466679979098,0,1.38641233792147,0,0,0,0,0,0,0,2.08016480499666
"Batch2_Cell1045",2.79611097497046,0.5806002616672,0,0,0.993451685182424,0,2.57403207170925,0,0,0.5806002616672,0,0,0,0,1.31406654284277,0,0,0,0,0,1.57622479261242,0.5806002616672,0,2.31143647675065,0,0,0,0.5806002616672,0,0.5806002616672,0,3.63178422745972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993451685182424,0,0,2.15972584975719,1.57622479261242,0,0,0.993451685182424,0,0,0,0,1.57622479261242,0,0,0,0.5806002616672,0,0,1.99016634802326,0,0,0,0,0.5806002616672,0,1.79799106225666,0.5806002616672,0,0,0,0,0.5806002616672
"Batch2_Cell1046",3.7560253207505,0,0,0,0,0,3.5785547369399,0,0,1.3583014006708,0,0,0,0,1.74232840822809,0,0,0,0,0,0,0,0,1.74232840822809,0,0,0,0,0,0,0,3.14064077144972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74232840822809,1.3583014006708,0,0,0,0,0,0,1.3583014006708,0,0,0,0,0,1.3583014006708,0,1.74232840822809,0,0,0,0,0,0,0,0,0,0,0,0,2.04532512857411
"Batch2_Cell1047",2.51948150832677,0,1.2341964680752,0,0,0,3.18824535866488,0,1.2341964680752,0.745238556708069,0,0,0,0,1.2341964680752,0,0,0,0,0,0,0,0,1.2341964680752,0,0,0,0,0,2.68032691871417,0,3.64342610883562,0,0,0,0,1.2341964680752,1.59872453289049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745238556708069,1.2341964680752,1.2341964680752,0,0,0,0,0,0,1.59872453289049,1.59872453289049,0,1.88947575867006,0,0,0,0,0,0,0,0.745238556708069
"Batch2_Cell1048",0,0,0,0,1.28083087259892,0,3.46054875762121,0,0,0,0,0,0,0,1.28083087259892,0,0,0,0,1.94844290675376,2.40309485246903,0,0,2.40309485246903,0,0,0,0,0,0,0,3.02661304787222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02661304787222,1.28083087259892,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94844290675376,0,0,0,0,0,1.28083087259892,0,0,0,0,0,0,0,2.74827978770016
"Batch2_Cell1049",2.08016480499666,0,0,0,0,0,3.41760486166444,0,0,0,0,1.38641233792147,0,0,2.89861669252963,0,0,1.38641233792147,0,0,1.38641233792147,0,0,2.08016480499666,0,0,0,0,0,0,0,2.89861669252963,2.5466679979098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38641233792147,0,0,0,0,0,1.38641233792147,0,0,0,0,0,0,0,0,0,0,2.5466679979098,0,0,0,0,1.38641233792147,0,0,0,0,0,0,0,1.38641233792147
"Batch2_Cell1050",4.4496330478409,0,0,0,0,0,0,0,0,0,0,0,0,2.3702248633659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4496330478409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3702248633659,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1051",2.14651697505001,0.75318958707716,0,0,0.75318958707716,0,3.49604391426919,1.24551408848482,0,0,0.75318958707716,0,0,0,0.75318958707716,0,0,0,0,0.75318958707716,1.90383290821895,0,0,0,0,0,0,1.61190200692241,0,0,0,2.69691104157871,0,0,1.24551408848482,0,0,0,1.90383290821895,0,0,0,0,0,0,0,0.75318958707716,0,0,2.35419565900491,0,1.24551408848482,0,0,1.24551408848482,0,0,1.24551408848482,0.75318958707716,0,0,0,0,0.75318958707716,0,0.75318958707716,0,0,1.61190200692241,0,0.75318958707716,0,1.61190200692241,0,0,0,0,0,1.24551408848482
"Batch2_Cell1052",0,0,0,0,1.41580562524629,0,3.66409684513904,1.41580562524629,0,1.41580562524629,0,0,0,0,2.11642254516266,0,0,0,0,0,0,0,0,1.41580562524629,0,0,0,0,0,0,0,2.58598657782264,0,0,1.41580562524629,0,1.41580562524629,0,0,0,0,0,0,0,0,0,1.41580562524629,0,0,2.93966804104311,2.11642254516266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93966804104311,0,0,0,0,0,0,1.41580562524629,0,0,0,0,0,0
"Batch2_Cell1053",2.00712816980284,0,0.517428668463147,0,0,0.517428668463147,3.80137112148083,0,0,0.517428668463147,0,0,0,0.517428668463147,0,0,0,0.517428668463147,0,0,0,0,0,1.19799450439028,0,0,0,0,0,2.98229604325451,0,2.28765429832059,0,0,0,0,0,0,0,0,0,0.517428668463147,0,0,0,0.517428668463147,0,0,0,1.19799450439028,0,0.517428668463147,0,0.897475528500649,0,0,0,0,1.19799450439028,1.44657759950979,0.517428668463147,0.517428668463147,0.897475528500649,0,0,0.517428668463147,0,1.44657759950979,2.28765429832059,0,2.72426237395004,0,0,0,0,0,0,0,0
"Batch2_Cell1054",2.47231301373726,1.09581098318399,0,0,0,0,3.87263014245712,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09581098318399,0,0,1.71134683086266,0,0,0,1.09581098318399,0,0,1.09581098318399,4.08088335561888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47231301373726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71134683086266,0,0,0,0,0,0,1.71134683086266,0,0,0,0,0,0
"Batch2_Cell1055",0,0,0,0,0,0,3.22348961899376,0,0,0,0,0,0,0,0,0,0,0,0,2.3702248633659,2.3702248633659,0,0,2.3702248633659,0,0,2.3702248633659,0,0,0,0,3.22348961899376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3702248633659,0,0,0,0,0,0,0,0,0,0,3.7560253207505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1056",1.97954346717893,0,0.795701016121147,0,0,0,3.18509383485539,0,0,0.795701016121147,0,0.795701016121147,0,0.795701016121147,1.97954346717893,0,0,1.30558613934103,0,0,1.97954346717893,0,0,1.30558613934103,0,0,0,1.68156710407976,0,0,0,3.29734521641424,0,0,1.68156710407976,0,0,0,0,0,0,0,0,0,0,0,0.795701016121147,0,0,1.30558613934103,0.795701016121147,0,0,0,0,0,0,1.30558613934103,0,0,0,0,0.795701016121147,0,0,2.22638624391191,0,0,0,0,1.30558613934103,0,1.30558613934103,0,0,0,0,0,1.68156710407976
"Batch2_Cell1057",2.84090000824679,0,0,0,0.446391307001751,0,3.65581918447712,0,0,0,0,0,0.446391307001751,0,0.78680973878475,0,0,0,0,0,0.78680973878475,0,0,1.82309430219977,0,0,0,1.293082209663,0,0,0,3.22348961899376,0,0.446391307001751,0.446391307001751,0,0.446391307001751,0,1.82309430219977,0,0,0,0,0,0,0.446391307001751,0.446391307001751,0.446391307001751,0,2.98001138823817,0.446391307001751,0,0,0.78680973878475,0,0,0,0,0,0,0,0.446391307001751,0,0.78680973878475,0,0.78680973878475,0,0.446391307001751,0,0,1.293082209663,0,1.06204067803428,0,0,0,0,0,0.446391307001751
"Batch2_Cell1058",2.58598657782264,0,0,0,0,0,2.58598657782264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58598657782264,0,0,0,0,0,0,0,0,0,4.00115203564223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58598657782264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58598657782264,0,3.46054875762121,0,0,0,0,0,0,0,0
"Batch2_Cell1059",1.53027064733339,0,0,0,0,0,3.5092145801521,0,0,0.95917671077501,0,0,0,0,0.95917671077501,0,0,0,0,0,0.95917671077501,0,0,1.93832354779152,0,0,0,1.53027064733339,0,0,0,3.24759351337621,1.53027064733339,0.95917671077501,0,0,0,0,2.51626747019618,0,0,0,0,0,0,0,0,0,0,2.25604459438266,1.93832354779152,0,0,0.95917671077501,0,0,0,0,0,0,0,0,0,0,0,1.93832354779152,0,0,0,0,1.93832354779152,0,0.95917671077501,0,0,0,0,0,0
"Batch2_Cell1060",3.22348961899376,0,0.814116661578691,0,0,0.814116661578691,3.10134969443503,0,0,0.814116661578691,0,0.814116661578691,0,0,0,0,0,1.33138568148943,0,0,0,0,0,0.814116661578691,0.814116661578691,0,0,0,0,0.814116661578691,0,2.96790482697238,0,0,0,0,0.814116661578691,0,0.814116661578691,0.814116661578691,0,0,0,0,0,0,0,0,0,1.71134683086266,1.33138568148943,0,0,0.814116661578691,0,0,0,0,0,0,0,2.01181232753031,0,0,0,0,0,2.47231301373726,1.33138568148943,0.814116661578691,1.71134683086266,1.33138568148943,0,0,0,0,0,0,0
"Batch2_Cell1061",4.14411723208117,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,3.89731049541349,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,1.91844147497346,0,0,0,0,2.71375947599674,0,0,0,0,0,0,0,0
"Batch2_Cell1062",0,0,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,0,3.64941927692996,0,0,0,0,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0,3.12082673587625,0,0,0,0,0,0,0,3.12082673587625,0,0,0,0,0,0,0,3.12082673587625,0,0,0,0,0,0,2.27781553336412,0,0,0,0,0,0
"Batch2_Cell1063",2.89058650509596,0,0,0,0,0,3.72135793613482,0,2.07308647001446,0,0,0,0,0,0,0,0,0,0,0,1.19102168099649,0,0,0.715077907791333,0,0.715077907791333,0,0.715077907791333,0,2.89058650509596,0,2.89058650509596,0,0,0,0,0,0,0,0.715077907791333,0,0,0,0,0,0,0,0,0,0,0,0.715077907791333,0,0,0,0.715077907791333,0,0,0,1.19102168099649,0,0,0,0.715077907791333,0,0,0,2.07308647001446,1.54829633762588,0,2.07308647001446,0,0,0,0,0,0,0,0
"Batch2_Cell1064",3.46054875762121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80823274692851,0,0,0,1.80823274692851,0,0,1.80823274692851,0,0,0,0,4.3934877372861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58598657782264,1.80823274692851,0,0,0,0,0,0,0,0,0,1.80823274692851,0,0,0,0,1.80823274692851,0,0,0,0,0
"Batch2_Cell1065",2.54185766610598,0.680705083823926,0,0,0.38013260960279,0,4.00657395735019,0,0.38013260960279,0.929324740989216,0,0.929324740989216,0,0,0.680705083823926,0,0,0.38013260960279,0,0,1.48993790969393,0,0,1.63702143023771,0,0,0,1.1413320149496,0,0,0,2.87394920099551,1.1413320149496,0,0.929324740989216,0,0.38013260960279,0,1.48993790969393,0,0,0,0,0,0,0,0.38013260960279,0.929324740989216,0,2.00526156015096,0.38013260960279,0,0,0.680705083823926,0,0,0,0,0.680705083823926,0,0,0.680705083823926,0,0,0,0.38013260960279,0,0,0,0,1.77048733359234,0,0.680705083823926,0,0,0,0,0,0.929324740989216
"Batch2_Cell1066",3.55132103071474,0,0,0,1.47883511293309,0,2.66941408836582,0,0,0,0,0,0,0,0.921145288067472,0,0,0,0,0,1.47883511293309,0,0,1.47883511293309,0,0,0,0.921145288067472,0.921145288067472,0,0,3.55132103071474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85904037227043,0,0,0,0,0,0,0,1.47883511293309,1.88004046985441,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47883511293309,0,0,0,0,0,1.88004046985441
"Batch2_Cell1067",2.79855925988146,0.674230399540987,0,0,0.674230399540987,0,3.02661304787222,0,0,1.13191249209203,0,0.674230399540987,0,0,0,0,0,0.674230399540987,0,0,1.47883511293309,0,0,1.75829516157398,0,0,0,1.47883511293309,0,0.674230399540987,0,3.87795444848841,0,0,0,0,0,0,0.674230399540987,0,0,0,0,0,0,0,0.674230399540987,0.674230399540987,0,1.75829516157398,0.674230399540987,0,0,0.674230399540987,0,0,0,0.674230399540987,0,0,0,0.674230399540987,0,0.674230399540987,0,1.47883511293309,0,0,0,0,1.13191249209203,0,1.13191249209203,0,0,1.13191249209203,0,0,0.674230399540987
"Batch2_Cell1068",3.03729925685215,0,0,0,0,0,3.58812535709782,0.510040198692764,0.88610507751935,0,1.18413403422593,0.510040198692764,0,0,0,0,0,0,0,0,0,0,0,1.18413403422593,0,0.510040198692764,0,0.510040198692764,0,1.98864074722277,0.510040198692764,3.63812327429542,0,0,0,0.510040198692764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510040198692764,0,0.88610507751935,0,0,0,0,0,0,0,0.88610507751935,0.88610507751935,0,0,0,0,0,0,2.13511421478134,1.98864074722277,0,1.64175380690158,0,0,0,0,0,0,0,0
"Batch2_Cell1069",3.56316090901303,0,0,0,0,0,2.33842685001663,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2341964680752,0,0,1.88947575867006,0,0,0,1.2341964680752,0,0,0,4.6636321744642,0,0,0,0,1.2341964680752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2341964680752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2341964680752,0,0,0,0,0,0,0,1.2341964680752
"Batch2_Cell1070",3.32303406676234,0,0,0,0,0,1.58578182054824,0,0,0,0,1.58578182054824,0,0,0,0,0,0,0,2.00092170209686,1.00061453348799,1.00061453348799,0,2.80840824782614,0,0,1.58578182054824,0,0,1.00061453348799,0,3.00107526187969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00092170209686,1.00061453348799,0,0,0,0,0,0,2.80840824782614,2.80840824782614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1071",3.52390929153011,0,0,0,0.694042131827046,0,2.71375947599674,0,0,0.694042131827046,0,0,0,0,1.79545101922211,0,0,0,0,0,0,0,0,1.79545101922211,0,0,0,0,0,0,0,3.17497028956676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17497028956676,1.16067491154792,0,0,0.694042131827046,0,0,0,0,0.694042131827046,0,0,0,0.694042131827046,0.694042131827046,0,1.16067491154792,0,0,0,0,2.03176560132621,0,1.51269708320888,0,0,0,0,0,1.51269708320888
"Batch2_Cell1072",3.7898791726242,0,0,0,0,0,1.83442299208428,0,0,2.27781553336412,0,0,0,0,0,0,0,0,0,0,1.19102168099649,0,0,2.89058650509596,0,0,0,0,0,0,0,4.0354237398789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83442299208428,0,0,0,0,0,0,0,0,1.83442299208428,0,0,1.19102168099649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19102168099649
"Batch2_Cell1073",3.33609132624208,1.71134683086266,0,0,0,0,3.33609132624208,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09581098318399,0,0,1.71134683086266,0,0,0,1.09581098318399,0,0,1.09581098318399,3.49005501246914,0,0,0,0,0,1.09581098318399,0,0,0,0,0,0,0,0,0,1.09581098318399,0,2.14143142251163,1.09581098318399,0,0,0,0,0,0,0,2.14143142251163,0,0,0,0,0,0,0,0,0,0,0,2.14143142251163,0,0,0,0,0,0,0,0
"Batch2_Cell1074",3.46054875762121,0.823656629705511,0,0,0,0,3.12082673587625,0.823656629705511,0,0,0,0,0,0,0,0,0,0.823656629705511,0,0,0,0,0,2.27781553336412,0,0,0,0.823656629705511,0,0,0,3.35595146002956,0,0,0.823656629705511,0,0,0,1.72668245296516,0,0,0,0,0,0,0,0,0,0,2.02840823352451,0,0.823656629705511,0,1.34469925664807,0,0.823656629705511,0,0,0.823656629705511,0,0,0,0,0,0,0.823656629705511,0,0,0,0,2.27781553336412,0,0.823656629705511,0,0,0,0,0,0.823656629705511
"Batch2_Cell1075",2.97231317725178,0,0,0,1.03810499273404,0,2.87207446014613,1.03810499273404,0,0,0,0,0,1.36753478468621,0.610477325894318,0,0,0,0,0,1.03810499273404,0,0,1.86148748637934,0,0,0,0,0,1.03810499273404,0,3.52798178424926,0,0,0,0,0,0,0.610477325894318,0,0,0,0,0,0,0,0,0.610477325894318,0,2.76434762618063,2.22877248147096,0,0,1.03810499273404,0,0,0,0,0,0.610477325894318,0,0,1.36753478468621,0,0,1.63554873851281,0,0,0,0,0,0,1.36753478468621,0,0,0,0,0,0
"Batch2_Cell1076",0,0.933471080065049,0,0,0.933471080065049,0,3.78011244572438,0,0,0.933471080065049,0,0,0,0,0,0,0,0,0,0,0.933471080065049,0,0,0,0,0,0,1.49555758916627,0,0.933471080065049,0,2.69135399639997,0.933471080065049,0,0.933471080065049,0,0,0,2.47231301373726,0,0,0,0,0,0,0,0,0.933471080065049,0,2.88148037617371,0,0,0,2.47231301373726,0,0,0,0,0.933471080065049,0,0,0,0,0,0,1.89901961454326,0,0,0,0,1.89901961454326,0,0,0,0,0,0,0,0.933471080065049
"Batch2_Cell1077",3.22348961899376,0,0,0,0,0,0,0,0,0,0,0,0,3.22348961899376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70162128106569,0,0,0,0,0,0,0,0,0,0,0,0,3.22348961899376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1078",2.89058650509596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89058650509596,0,0,0,2.27781553336412,0,0,1.19102168099649,1.19102168099649,0,0,0,4.24519231776134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19102168099649,0,0,0,0,0,0,0,0,0,0,1.83442299208428,3.12082673587625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19102168099649,0,0,0,0,0
"Batch2_Cell1079",3.46054875762121,0,0,0,0,0,2.89414824625246,0,0,0.778119708080161,0,0,0,0,1.65291463190535,0,0,0.778119708080161,0,0,0.778119708080161,0,0,0.778119708080161,0,0,0,1.28083087259892,0,0,0,3.36367946344103,0.778119708080161,0,0.778119708080161,0.778119708080161,0.778119708080161,0.778119708080161,0,0,0,0,0,0,0,0,0.778119708080161,0,0,2.58598657782264,0.778119708080161,0,0,0,0,0,0,0.778119708080161,0.778119708080161,0,0,0,0.778119708080161,0,0,1.94844290675376,0,0,0,0,0,0,1.28083087259892,0,0,0,0,0,1.28083087259892
"Batch2_Cell1080",0,0,0,0,0,0,3.96308194208747,0,0,1.62532125343866,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62532125343866,0,0,0,0,0,0,0,1.62532125343866,1.62532125343866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30494736065451,2.3702248633659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3702248633659,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1081",4.70162128106569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70162128106569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch2_Cell1082",3.55132103071474,0,0,0,0,0,3.93526051251777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55132103071474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02661304787222,0,0,0,0,2.19360517151732,0,0,0,0,0,0,0,0,0,0,0,2.19360517151732,0,0,0,0,0,0,0,0
"Batch2_Cell1083",2.93966804104311,0,0,0,0,0,2.11642254516266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11642254516266,0,2.11642254516266,0,2.93966804104311,0,0,0,2.11642254516266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46054875762121,2.11642254516266,0,3.46054875762121,0,0,0,0,0
"Batch2_Cell1084",1.1509179328835,0,0,0,1.1509179328835,0,3.05715704014762,0,0,0,0,0,0,0,0,0,0,0,0,2.55635716093232,1.1509179328835,0,0,2.82837907629347,0,0,0,0,0,0,0,3.72306849544669,1.1509179328835,0,1.1509179328835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78287094882356,1.1509179328835,0,0,1.1509179328835,0,0,0,0,2.22084194197955,0,0,0,1.1509179328835,0,0,1.78287094882356,0,0,0,0,1.1509179328835,0,0,0,0,0,0,0,0
"Batch2_Cell1085",4.23820286497494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02661304787222,0,0,0,0,0,0,0,3.93526051251777,0,0,0,0,2.19360517151732,0,0,0,0,0,0,0,0,0,2.19360517151732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19360517151732
"Batch2_Cell1086",3.22348961899376,1.41580562524629,0,0,0.637868899816112,0,2.58598657782264,0,0,0,0,0,0,1.078649382107,0,0,0,0,0,0,1.41580562524629,0,0,1.91844147497346,0,0,0,0,0,0,0.637868899816112,3.59938670729657,0,0,0.637868899816112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29048416110403,2.29048416110403,0,0,0,0,0,0,1.41580562524629,1.68890355762282,0,0,0,1.078649382107,0,0,1.41580562524629,0,0,0,0,0,0,1.41580562524629,0,0,0,0,0,0.637868899816112
"Batch2_Cell1087",2.72514231897733,0,0,0,0.952613727536282,0,3.55542619410794,0,0.553545215359616,0.952613727536282,0,0,0,0,0.952613727536282,0,0,0.553545215359616,0,0,0.553545215359616,0,0,1.52142850241937,0,0,0,0,0,0,0,3.37208259796853,0,0,0,0,0,0,1.52142850241937,0,0,0,0.553545215359616,0,0,0,0,0,0,2.91602381527028,0.553545215359616,0,0,0,0,0,0,0,0.553545215359616,0,0,0.553545215359616,0,0,0,0.952613727536282,0.553545215359616,0,0,0,1.92832385256747,0,1.52142850241937,0,0,0.553545215359616,0,0,1.26487489150082
"Batch2_Cell1088",0,0,0,0,0,0,3.59938670729657,0,0,2.71375947599674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89731049541349,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91844147497346,0,0,0,0,0,0,0,0,0,0,0,0,3.59938670729657
